"lemma"	"a.frequency"	"r.frequency"	"rus.freq.dict"
"а"	98	0.0573871288868068	0.82266
"абзац"	3	0.00175674884347368	0.00102
"абориген"	2	0.00117116589564912	0.00058
"абсолютно"	10	0.00585582947824559	0.00882
"абсолютный"	1	0.000585582947824559	0.00423
"абстрактный"	1	0.000585582947824559	0.00159
"авеню"	1	0.000585582947824559	0.00023
"авто"	1	0.000585582947824559	0.00063
"автомат"	1	0.000585582947824559	0.0056
"автомобильный"	1	0.000585582947824559	0.0034
"автор"	2	0.00117116589564912	0.02621
"агент"	1	0.000585582947824559	0.00392
"ажурный"	2	0.00117116589564912	0.00042
"азот"	1	0.000585582947824559	0.00079
"академический"	1	0.000585582947824559	0.00196
"аккуратно"	1	0.000585582947824559	0.00326
"аккуратный"	1	0.000585582947824559	0.00169
"акт"	5	0.0029279147391228	0.01136
"активация"	1	0.000585582947824559	0.00037
"активировать"	1	0.000585582947824559	0.00013
"актриса"	1	0.000585582947824559	0.00404
"акустический"	2	0.00117116589564912	0.00056
"алгебра"	3	0.00175674884347368	0.00039
"алфавит"	1	0.000585582947824559	0.00058
"алфавитный"	1	0.000585582947824559	0.00012
"альпинизм"	1	0.000585582947824559	0.00011
"альтруизм"	1	0.000585582947824559	0.0001
"алюминиевый"	1	0.000585582947824559	0.00157
"американский"	1	0.000585582947824559	0.01865
"аммиак"	1	0.000585582947824559	0.00028
"анализ"	3	0.00175674884347368	0.0157
"анализировать"	1	0.000585582947824559	0.00208
"аналитик"	1	0.000585582947824559	0.00181
"аналог"	4	0.00234233179129824	0.00159
"аналогично"	1	0.000585582947824559	0.00049
"аналогичный"	1	0.000585582947824559	0.00467
"анальный"	1	0.000585582947824559	0.00024
"анатом"	1	0.000585582947824559	0.00006
"анатомический"	1	0.000585582947824559	0.00034
"анатомия"	1	0.000585582947824559	0.00049
"английский"	9	0.00527024653042103	0.01084
"анекдот"	3	0.00175674884347368	0.0035
"анимационный"	1	0.000585582947824559	0.00014
"анимация"	1	0.000585582947824559	0.00014
"антисептик"	1	0.000585582947824559	0.00008
"антрополог"	2	0.00117116589564912	0.0001
"антропологический"	1	0.000585582947824559	0.00024
"аппарат"	3	0.00175674884347368	0.00882
"аппаратура"	2	0.00117116589564912	0.00186
"аппетитный"	1	0.000585582947824559	0.00024
"арабский"	1	0.000585582947824559	0.00205
"аргон"	1	0.000585582947824559	0.00009
"арестовывать"	1	0.000585582947824559	0.00074
"арифметика"	1	0.000585582947824559	0.00068
"армеец"	2	0.00117116589564912	0.00024
"армейский"	2	0.00117116589564912	0.00233
"артефакт"	1	0.000585582947824559	0.00011
"асимметрия"	1	0.000585582947824559	0.00024
"аспект"	2	0.00117116589564912	0.00356
"атмосфера"	3	0.00175674884347368	0.00564
"атрибут"	7	0.00409908063477192	0.00109
"ах"	1	0.000585582947824559	0.00829
"б"	27	0.0158107395912631	0.00705
"база"	2	0.00117116589564912	0.01467
"базилик"	1	0.000585582947824559	0.00006
"базироваться"	1	0.000585582947824559	0.00126
"балансировать"	1	0.000585582947824559	0.00038
"баллончик"	1	0.000585582947824559	0.00014
"банк"	1	0.000585582947824559	0.01781
"барак"	1	0.000585582947824559	0.00253
"барахтаться"	1	0.000585582947824559	0.00033
"баррикада"	1	0.000585582947824559	0.00051
"бдительный"	1	0.000585582947824559	0.00056
"бег"	1	0.000585582947824559	0.00183
"бегом"	1	0.000585582947824559	0.00113
"бегство"	1	0.000585582947824559	0.00111
"беда"	1	0.000585582947824559	0.00817
"бедный"	1	0.000585582947824559	0.0084
"бедро"	1	0.000585582947824559	0.00243
"бежать"	3	0.00175674884347368	0.01436
"без"	10	0.00585582947824559	0.10188
"безграмотность"	1	0.000585582947824559	0.00018
"беззвучный"	1	0.000585582947824559	0.00028
"безотносительно"	2	0.00117116589564912	0.0001
"безошибочно"	1	0.000585582947824559	0.00064
"безумно"	1	0.000585582947824559	0.00109
"безыскусный"	1	0.000585582947824559	0.00006
"белокурый"	1	0.000585582947824559	0.00049
"белый"	4	0.00234233179129824	0.03455
"берег"	1	0.000585582947824559	0.01647
"беременность"	1	0.000585582947824559	0.00157
"беседа"	11	0.00644141242607015	0.00875
"беседовать"	3	0.00175674884347368	0.00338
"бесконечно"	1	0.000585582947824559	0.00239
"бесплатный"	2	0.00117116589564912	0.00263
"беспокоить"	1	0.000585582947824559	0.00217
"беспокоиться"	3	0.00175674884347368	0.00281
"беспомощный"	2	0.00117116589564912	0.00135
"беспрестанный"	1	0.000585582947824559	0.00008
"беспроигрышный"	1	0.000585582947824559	0.00017
"бессмысленный"	1	0.000585582947824559	0.00291
"бесформенный"	1	0.000585582947824559	0.00043
"бесчисленный"	1	0.000585582947824559	0.0014
"бетонный"	1	0.000585582947824559	0.00161
"библиотека"	1	0.000585582947824559	0.00577
"биолог"	1	0.000585582947824559	0.00074
"биржа"	1	0.000585582947824559	0.00148
"битва"	1	0.000585582947824559	0.00228
"биться"	1	0.000585582947824559	0.00334
"благодарение"	2	0.00117116589564912	0.00015
"благодарить"	1	0.000585582947824559	0.00314
"благодарность"	1	0.000585582947824559	0.00342
"благородный"	1	0.000585582947824559	0.00367
"благоухать"	1	0.000585582947824559	0.00039
"близкий"	1	0.000585582947824559	0.02068
"близко"	2	0.00117116589564912	0.00462
"близлежащий"	1	0.000585582947824559	0.00047
"блок"	2	0.00117116589564912	0.00737
"блуждающий"	1	0.000585582947824559	0.00022
"блюдо"	2	0.00117116589564912	0.00313
"боже"	1	0.000585582947824559	0.00059
"бойня"	1	0.000585582947824559	0.00034
"бок"	3	0.00175674884347368	0.00774
"более"	16	0.00936932716519295	0.08854
"болезненный"	1	0.000585582947824559	0.00196
"боль"	2	0.00117116589564912	0.01133
"больничный"	1	0.000585582947824559	0.00152
"больной"	1	0.000585582947824559	0.01644
"больше"	10	0.00585582947824559	0.0634
"больший"	1	0.000585582947824559	0.01289
"большинство"	2	0.00117116589564912	0.01761
"большой"	20	0.0117116589564912	0.09444
"бородавчатый"	1	0.000585582947824559	0.00005
"бородка"	1	0.000585582947824559	0.00072
"ботинок"	1	0.000585582947824559	0.00391
"бочка"	2	0.00117116589564912	0.00266
"бояться"	1	0.000585582947824559	0.02665
"брать"	1	0.000585582947824559	0.02263
"браться"	1	0.000585582947824559	0.00333
"британец"	2	0.00117116589564912	0.0003
"бровь"	2	0.00117116589564912	0.00416
"бродить"	1	0.000585582947824559	0.00341
"бросать"	1	0.000585582947824559	0.00562
"бросаться"	1	0.000585582947824559	0.00261
"брюссельский"	1	0.000585582947824559	0.00018
"бубнить"	1	0.000585582947824559	0.00045
"будто"	1	0.000585582947824559	0.03423
"будущее"	18	0.0105404930608421	0.01314
"буква"	6	0.00351349768694736	0.00635
"буквально"	1	0.000585582947824559	0.0073
"буквальный"	1	0.000585582947824559	0.00088
"буквенный"	1	0.000585582947824559	0.00009
"бумага"	4	0.00234233179129824	0.01558
"бумажный"	2	0.00117116589564912	0.00219
"буркнуть"	1	0.000585582947824559	0.0013
"бурый"	1	0.000585582947824559	0.00087
"бутылочный"	1	0.000585582947824559	0.00017
"бухать"	1	0.000585582947824559	0.00024
"бы"	48	0.0281079814955788	0.23224
"бывать"	3	0.00175674884347368	0.02973
"бывший"	2	0.00117116589564912	0.01915
"былой"	1	0.000585582947824559	0.00176
"быстро"	7	0.00409908063477192	0.02557
"быстрый"	6	0.00351349768694736	0.01198
"быт"	2	0.00117116589564912	0.0034
"быть"	172	0.100720267025824	1.21607
"в"	380	0.222521520173333	3.13742
"важный"	6	0.00351349768694736	0.0277
"валко"	1	0.000585582947824559	0.00006
"вариант"	3	0.00175674884347368	0.01541
"вариационный"	9	0.00527024653042103	0.00005
"варьирование"	1	0.000585582947824559	0.00011
"ваш"	7	0.00409908063477192	0.05475
"вваливаться"	1	0.000585582947824559	0.00012
"вверх"	4	0.00234233179129824	0.00793
"вводить"	1	0.000585582947824559	0.00271
"вводный"	1	0.000585582947824559	0.00028
"вглядываться"	1	0.000585582947824559	0.00177
"вдруг"	5	0.0029279147391228	0.05032
"ведомо"	1	0.000585582947824559	0.00044
"ведро"	1	0.000585582947824559	0.00341
"ведь"	7	0.00409908063477192	0.07118
"век"	10	0.00585582947824559	0.03189
"веко"	1	0.000585582947824559	0.00203
"великий"	2	0.00117116589564912	0.02763
"великолепно"	1	0.000585582947824559	0.00092
"величина"	3	0.00175674884347368	0.00586
"вельвет"	1	0.000585582947824559	0.00005
"вельветовый"	1	0.000585582947824559	0.00017
"вентиляторный"	1	0.000585582947824559	0.00004
"венчание"	1	0.000585582947824559	0.00045
"вериться"	1	0.000585582947824559	0.00096
"верно"	5	0.0029279147391228	0.00503
"вернуть"	2	0.00117116589564912	0.00685
"вернуться"	8	0.00468466358259647	0.03112
"верный"	1	0.000585582947824559	0.00898
"вероятно"	9	0.00527024653042103	0.00785
"версия"	2	0.00117116589564912	0.00544
"вертикальный"	1	0.000585582947824559	0.00177
"верхом"	1	0.000585582947824559	0.0006
"верхушка"	3	0.00175674884347368	0.00157
"вес"	1	0.000585582947824559	0.00563
"весело"	1	0.000585582947824559	0.00592
"веселый"	1	0.000585582947824559	0.00977
"веский"	1	0.000585582947824559	0.00049
"вести"	2	0.00117116589564912	0.02803
"весь"	112	0.0655852901563506	0.37945
"весьма"	8	0.00468466358259647	0.01588
"ветвь"	3	0.00175674884347368	0.0033
"вечер"	1	0.000585582947824559	0.03354
"вечеринка"	1	0.000585582947824559	0.00109
"вещать"	1	0.000585582947824559	0.0006
"вещь"	5	0.0029279147391228	0.02425
"взад"	1	0.000585582947824559	0.00023
"взаимный"	1	0.000585582947824559	0.00355
"взаимоисключающий"	1	0.000585582947824559	0.00018
"взаимопонимание"	2	0.00117116589564912	0.00085
"взамен"	2	0.00117116589564912	0.00132
"взбивать"	1	0.000585582947824559	0.00016
"взбираться"	1	0.000585582947824559	0.00049
"взгляд"	10	0.00585582947824559	0.03238
"взглядывать"	8	0.00468466358259647	0.00033
"вздыхать"	3	0.00175674884347368	0.00212
"взирать"	1	0.000585582947824559	0.00067
"взор"	1	0.000585582947824559	0.00235
"взрослый"	1	0.000585582947824559	0.00929
"взрываться"	1	0.000585582947824559	0.00061
"взять"	7	0.00409908063477192	0.05258
"вибрировать"	1	0.000585582947824559	0.00024
"вид"	11	0.00644141242607015	0.06201
"видеозапись"	3	0.00175674884347368	0.00035
"видеокамера"	3	0.00175674884347368	0.00043
"видеоклип"	1	0.000585582947824559	0.00008
"видеопленка"	1	0.000585582947824559	0.00007
"видеоролик"	1	0.000585582947824559	0.00005
"видеть"	27	0.0158107395912631	0.08182
"видимо"	2	0.00117116589564912	0.01364
"виднеться"	1	0.000585582947824559	0.00147
"видный"	1	0.000585582947824559	0.00635
"визави"	1	0.000585582947824559	0.00015
"визжать"	1	0.000585582947824559	0.00088
"визит"	1	0.000585582947824559	0.00498
"визуальный"	5	0.0029279147391228	0.00084
"вилка"	1	0.000585582947824559	0.0016
"винить"	1	0.000585582947824559	0.00083
"винтовой"	1	0.000585582947824559	0.00025
"висеть"	1	0.000585582947824559	0.00813
"вислый"	1	0.000585582947824559	0.00009
"витать"	1	0.000585582947824559	0.00069
"витрина"	1	0.000585582947824559	0.0019
"включать"	7	0.00409908063477192	0.00754
"включая"	1	0.000585582947824559	0.00586
"вкопать"	1	0.000585582947824559	0.00034
"вкратце"	1	0.000585582947824559	0.00042
"вкупе"	1	0.000585582947824559	0.00046
"вкусный"	1	0.000585582947824559	0.00262
"владеть"	2	0.00117116589564912	0.00457
"власть"	1	0.000585582947824559	0.04356
"влево"	1	0.000585582947824559	0.00125
"влезать"	1	0.000585582947824559	0.00067
"влетать"	1	0.000585582947824559	0.00034
"вменяться"	2	0.00117116589564912	0.00017
"вместе"	10	0.00585582947824559	0.04143
"вместо"	13	0.00761257832171927	0.01557
"вне"	2	0.00117116589564912	0.00594
"внезапно"	4	0.00234233179129824	0.00542
"внезапный"	1	0.000585582947824559	0.00231
"внешне"	1	0.000585582947824559	0.00242
"внешний"	2	0.00117116589564912	0.01403
"вниз"	2	0.00117116589564912	0.01007
"вникать"	1	0.000585582947824559	0.00079
"внимание"	1	0.000585582947824559	0.0286
"внимательно"	3	0.00175674884347368	0.00678
"внимать"	1	0.000585582947824559	0.00062
"вновь"	2	0.00117116589564912	0.01303
"внутренний"	8	0.00468466358259647	0.02161
"внутри"	2	0.00117116589564912	0.01038
"внутрь"	2	0.00117116589564912	0.00274
"внушительный"	2	0.00117116589564912	0.00102
"во"	9	0.00527024653042103	0.11749
"вовсе"	1	0.000585582947824559	0.01453
"вода"	10	0.00585582947824559	0.04848
"водворение"	1	0.000585582947824559	0.00004
"военный"	4	0.00234233179129824	0.03142
"возбуждение"	1	0.000585582947824559	0.00207
"возврат"	1	0.000585582947824559	0.00178
"воздействовать"	1	0.000585582947824559	0.00107
"воздух"	4	0.00234233179129824	0.01922
"воздушный"	1	0.000585582947824559	0.00601
"возможно"	14	0.00819816126954383	0.01618
"возможность"	7	0.00409908063477192	0.04075
"возможный"	4	0.00234233179129824	0.01791
"вознаграждение"	1	0.000585582947824559	0.00136
"возникать"	11	0.00644141242607015	0.01384
"возраст"	1	0.000585582947824559	0.01445
"возрастать"	1	0.000585582947824559	0.0024
"воистину"	2	0.00117116589564912	0.00089
"вокруг"	2	0.00117116589564912	0.02271
"волеизъявление"	1	0.000585582947824559	0.00032
"волнистый"	4	0.00234233179129824	0.00037
"волноваться"	1	0.000585582947824559	0.00499
"волос"	4	0.00234233179129824	0.01418
"волочиться"	1	0.000585582947824559	0.00024
"воля"	5	0.0029279147391228	0.01264
"вон"	1	0.000585582947824559	0.00836
"воображать"	1	0.000585582947824559	0.00116
"вообще"	4	0.00234233179129824	0.04176
"вопреки"	1	0.000585582947824559	0.0026
"вопрос"	18	0.0105404930608421	0.08058
"вопрошать"	2	0.00117116589564912	0.00048
"ворота"	1	0.000585582947824559	0.00592
"восклицать"	1	0.000585582947824559	0.00108
"воскресный"	1	0.000585582947824559	0.00102
"воспользоваться"	2	0.00117116589564912	0.00403
"воспоминание"	3	0.00175674884347368	0.00809
"воспринимать"	10	0.00585582947824559	0.00434
"восприятие"	6	0.00351349768694736	0.00396
"воспроизведение"	2	0.00117116589564912	0.00058
"воспроизводить"	3	0.00175674884347368	0.00077
"восторг"	1	0.000585582947824559	0.00562
"восхитительный"	1	0.000585582947824559	0.00052
"восхищаться"	1	0.000585582947824559	0.00167
"восьмой"	1	0.000585582947824559	0.0028
"вот"	23	0.0134684077999649	0.17851
"вояка"	1	0.000585582947824559	0.00032
"впадать"	2	0.00117116589564912	0.00133
"впервые"	4	0.00234233179129824	0.01555
"вперед"	8	0.00468466358259647	0.01297
"впереди"	1	0.000585582947824559	0.00826
"впечатление"	2	0.00117116589564912	0.01123
"вплетать"	1	0.000585582947824559	0.00006
"вплотную"	2	0.00117116589564912	0.00155
"вплоть"	1	0.000585582947824559	0.00336
"вполне"	10	0.00585582947824559	0.02298
"впоследствии"	2	0.00117116589564912	0.00477
"вправо"	1	0.000585582947824559	0.00129
"впрочем"	3	0.00175674884347368	0.02207
"впрямь"	1	0.000585582947824559	0.0021
"враждебный"	1	0.000585582947824559	0.00136
"вразумлять"	1	0.000585582947824559	0.00007
"врач"	1	0.000585582947824559	0.01731
"вращаться"	1	0.000585582947824559	0.00131
"временной"	2	0.00117116589564912	0.00515
"временный"	1	0.000585582947824559	0.00063
"время"	49	0.0286935644434034	0.20157
"вроде"	12	0.00702699537389471	0.02029
"вручать"	1	0.000585582947824559	0.00085
"вручение"	1	0.000585582947824559	0.0007
"вряд"	1	0.000585582947824559	0.00817
"все"	14	0.00819816126954383	0.35473
"всегда"	17	0.00995491011301751	0.06119
"вселенная"	3	0.00175674884347368	0.00339
"всеобъемлющий"	1	0.000585582947824559	0.00052
"всерьез"	1	0.000585582947824559	0.00365
"всеуслышание"	1	0.000585582947824559	0.00018
"вскипать"	1	0.000585582947824559	0.00019
"вскользь"	1	0.000585582947824559	0.00047
"вскоре"	2	0.00117116589564912	0.01105
"вследствие"	1	0.000585582947824559	0.0024
"вслух"	4	0.00234233179129824	0.00353
"вспомнить"	2	0.00117116589564912	0.02155
"вспыхивать"	1	0.000585582947824559	0.00135
"вспышка"	1	0.000585582947824559	0.00236
"вставать"	1	0.000585582947824559	0.00691
"вставлять"	1	0.000585582947824559	0.00092
"вставляться"	1	0.000585582947824559	0.00016
"вставной"	1	0.000585582947824559	0.00024
"встреча"	2	0.00117116589564912	0.02249
"встречать"	1	0.000585582947824559	0.00774
"встречаться"	4	0.00234233179129824	0.01068
"встряхивать"	1	0.000585582947824559	0.0003
"вступать"	3	0.00175674884347368	0.00409
"всякий"	4	0.00234233179129824	0.03732
"всячина"	1	0.000585582947824559	0.00022
"втолковывать"	1	0.000585582947824559	0.00023
"вторжение"	2	0.00117116589564912	0.00107
"второй"	13	0.00761257832171927	0.05524
"второстепенный"	1	0.000585582947824559	0.00092
"втуне"	1	0.000585582947824559	0.00005
"втягиваться"	1	0.000585582947824559	0.00028
"вулкан"	1	0.000585582947824559	0.0006
"вход"	3	0.00175674884347368	0.00652
"входить"	6	0.00351349768694736	0.01579
"входной"	1	0.000585582947824559	0.00181
"вчерашний"	2	0.00117116589564912	0.00356
"въезжать"	1	0.000585582947824559	0.00061
"вы"	54	0.0316214791825262	0.29064
"выбирать"	11	0.00644141242607015	0.00652
"выбор"	3	0.00175674884347368	0.0122
"вываливаться"	1	0.000585582947824559	0.00032
"вывод"	1	0.000585582947824559	0.01118
"выволакивать"	1	0.000585582947824559	0.00008
"выгибаться"	1	0.000585582947824559	0.00012
"выглядеть"	9	0.00527024653042103	0.01417
"выглядывать"	1	0.000585582947824559	0.00109
"выгружать"	1	0.000585582947824559	0.00014
"выдавать"	4	0.00234233179129824	0.00441
"выдача"	1	0.000585582947824559	0.00218
"выдвигать"	4	0.00234233179129824	0.00121
"выделывать"	1	0.000585582947824559	0.00026
"выделять"	3	0.00175674884347368	0.00292
"выдергивать"	1	0.000585582947824559	0.00032
"выдумка"	1	0.000585582947824559	0.00104
"выдыхать"	1	0.000585582947824559	0.0002
"выживать"	1	0.000585582947824559	0.00072
"выжигать"	1	0.000585582947824559	0.00016
"выжимать"	1	0.000585582947824559	0.00038
"вызывать"	2	0.00117116589564912	0.01424
"выигрывать"	3	0.00175674884347368	0.00139
"выигрыш"	1	0.000585582947824559	0.00103
"выключать"	1	0.000585582947824559	0.0005
"выкупать"	1	0.000585582947824559	0.00024
"вылезать"	1	0.000585582947824559	0.00153
"вынимать"	1	0.000585582947824559	0.00127
"вынуждать"	3	0.00175674884347368	0.00063
"вынужденно"	1	0.000585582947824559	0.00025
"вынужденный"	1	0.000585582947824559	0.00427
"выпаливать"	1	0.000585582947824559	0.00008
"выпивать"	1	0.000585582947824559	0.00166
"выписывать"	2	0.00117116589564912	0.00098
"выползать"	1	0.000585582947824559	0.0004
"выполнение"	1	0.000585582947824559	0.00796
"выполнять"	2	0.00117116589564912	0.00923
"выпрямляться"	1	0.000585582947824559	0.00017
"выпускной"	2	0.00117116589564912	0.00064
"выражать"	7	0.00409908063477192	0.004
"выражаться"	6	0.00351349768694736	0.00304
"выражение"	4	0.00234233179129824	0.01064
"вырастать"	8	0.00468466358259647	0.00146
"вырывать"	1	0.000585582947824559	0.00055
"высказывание"	25	0.014639573695614	0.00307
"высказываться"	2	0.00117116589564912	0.00124
"выскальзывать"	1	0.000585582947824559	0.00015
"выслушивать"	1	0.000585582947824559	0.00121
"высокий"	4	0.00234233179129824	0.04833
"высоко"	2	0.00117116589564912	0.00803
"высота"	2	0.00117116589564912	0.01019
"выспрашивать"	1	0.000585582947824559	0.00023
"выступ"	2	0.00117116589564912	0.00109
"выступать"	2	0.00117116589564912	0.01388
"вытаскивать"	2	0.00117116589564912	0.00136
"вытекать"	1	0.000585582947824559	0.00203
"вытягивать"	1	0.000585582947824559	0.0009
"выучивать"	6	0.00351349768694736	0.00005
"выходить"	8	0.00468466358259647	0.02016
"выходной"	1	0.000585582947824559	0.0036
"вычисление"	1	0.000585582947824559	0.00093
"вычислять"	1	0.000585582947824559	0.00032
"вычищать"	1	0.000585582947824559	0.00006
"вышеописанный"	1	0.000585582947824559	0.00019
"выяснять"	3	0.00175674884347368	0.00133
"выясняться"	3	0.00175674884347368	0.00104
"газ"	2	0.00117116589564912	0.0101
"галдеть"	1	0.000585582947824559	0.00024
"гардероб"	1	0.000585582947824559	0.00072
"где"	22	0.0128828248521403	0.11292
"генератор"	1	0.000585582947824559	0.00077
"геометрия"	2	0.00117116589564912	0.00095
"геостационарный"	1	0.000585582947824559	0.00005
"гибель"	1	0.000585582947824559	0.0051
"гибкость"	1	0.000585582947824559	0.00064
"гигантский"	4	0.00234233179129824	0.00338
"гипнотический"	1	0.000585582947824559	0.00021
"гипотеза"	2	0.00117116589564912	0.00199
"гипотетический"	6	0.00351349768694736	0.00042
"главный"	6	0.00351349768694736	0.04546
"глагол"	12	0.00702699537389471	0.00126
"глагольный"	3	0.00175674884347368	0.00013
"глаз"	20	0.0117116589564912	0.08576
"гласить"	1	0.000585582947824559	0.0012
"глоток"	1	0.000585582947824559	0.00158
"глубина"	2	0.00117116589564912	0.01056
"глубокий"	1	0.000585582947824559	0.01373
"глубоко"	2	0.00117116589564912	0.00584
"глухой"	1	0.000585582947824559	0.00434
"глядеть"	5	0.0029279147391228	0.01993
"гм"	5	0.0029279147391228	0.00046
"гнездо"	1	0.000585582947824559	0.00208
"говорить"	26	0.0152251566434385	0.1755
"говориться"	3	0.00175674884347368	0.00773
"год"	28	0.0163963225390877	0.37275
"годовщина"	1	0.000585582947824559	0.00089
"голова"	9	0.00527024653042103	0.07094
"голос"	8	0.00468466358259647	0.04245
"голосовой"	3	0.00175674884347368	0.00034
"гораздо"	11	0.00644141242607015	0.01065
"горбушка"	1	0.000585582947824559	0.00024
"гореть"	1	0.000585582947824559	0.00766
"горлышко"	1	0.000585582947824559	0.00072
"горный"	1	0.000585582947824559	0.00543
"гортань"	2	0.00117116589564912	0.00029
"горшок"	2	0.00117116589564912	0.00163
"горько"	2	0.00117116589564912	0.00186
"господи"	5	0.0029279147391228	0.00666
"господний"	1	0.000585582947824559	0.00135
"гость"	1	0.000585582947824559	0.01927
"государственный"	1	0.000585582947824559	0.03913
"готовить"	2	0.00117116589564912	0.00767
"готовиться"	2	0.00117116589564912	0.00709
"готовность"	1	0.000585582947824559	0.00494
"готовый"	11	0.00644141242607015	0.02485
"гражданский"	1	0.000585582947824559	0.01447
"грамм"	1	0.000585582947824559	0.00227
"грамматика"	6	0.00351349768694736	0.00054
"грамматический"	3	0.00175674884347368	0.00053
"граница"	1	0.000585582947824559	0.01537
"графический"	6	0.00351349768694736	0.00102
"греть"	1	0.000585582947824559	0.00108
"грех"	1	0.000585582947824559	0.00715
"греческий"	1	0.000585582947824559	0.00277
"гримаса"	1	0.000585582947824559	0.00077
"громадный"	1	0.000585582947824559	0.00299
"грохнуться"	1	0.000585582947824559	0.00034
"грош"	1	0.000585582947824559	0.00093
"грубоватый"	1	0.000585582947824559	0.00034
"грудь"	4	0.00234233179129824	0.01388
"группа"	2	0.00117116589564912	0.03728
"губа"	2	0.00117116589564912	0.0143
"гулять"	1	0.000585582947824559	0.00595
"гуманоид"	1	0.000585582947824559	0.00007
"гурман"	1	0.000585582947824559	0.00024
"густо"	1	0.000585582947824559	0.00141
"да"	23	0.0134684077999649	0.15885
"дабы"	2	0.00117116589564912	0.00196
"давать"	37	0.0216665690695087	0.03707
"давно"	2	0.00117116589564912	0.0272
"даже"	14	0.00819816126954383	0.14404
"далее"	3	0.00175674884347368	0.02296
"далекий"	1	0.000585582947824559	0.03183
"далеко"	8	0.00468466358259647	0.01655
"дальний"	2	0.00117116589564912	0.00749
"дама"	1	0.000585582947824559	0.00877
"данные"	4	0.00234233179129824	0.0229
"дар"	3	0.00175674884347368	0.00443
"дарение"	1	0.000585582947824559	0.00024
"два"	24	0.0140539907477894	0.12851
"двадцать"	5	0.0029279147391228	0.01758
"двенадцать"	2	0.00117116589564912	0.00439
"дверь"	7	0.00409908063477192	0.04508
"двигаться"	3	0.00175674884347368	0.00873
"движение"	5	0.0029279147391228	0.02447
"движимый"	1	0.000585582947824559	0.00043
"движущий"	1	0.000585582947824559	0.00035
"двое"	1	0.000585582947824559	0.01018
"двоякий"	1	0.000585582947824559	0.00019
"двояко"	1	0.000585582947824559	0.00008
"двумерный"	3	0.00175674884347368	0.00019
"двусмысленность"	1	0.000585582947824559	0.00026
"двусмысленный"	1	0.000585582947824559	0.00045
"двухсторонний"	1	0.000585582947824559	0.00013
"двуязычный"	1	0.000585582947824559	0.00006
"де"	1	0.000585582947824559	0.00339
"девица"	1	0.000585582947824559	0.0033
"девочка"	2	0.00117116589564912	0.01851
"девушка"	1	0.000585582947824559	0.02133
"девять"	1	0.000585582947824559	0.00536
"дежурный"	1	0.000585582947824559	0.00405
"действие"	17	0.00995491011301751	0.03293
"действительно"	11	0.00644141242607015	0.02686
"действительность"	2	0.00117116589564912	0.00528
"действовать"	4	0.00234233179129824	0.01535
"действующий"	1	0.000585582947824559	0.00472
"декламация"	1	0.000585582947824559	0.00011
"делать"	11	0.00644141242607015	0.07011
"делаться"	2	0.00117116589564912	0.00747
"деликатес"	1	0.000585582947824559	0.00041
"дело"	28	0.0163963225390877	0.14121
"деловитый"	2	0.00117116589564912	0.00028
"деловой"	1	0.000585582947824559	0.0053
"демонстративно"	1	0.000585582947824559	0.00085
"демонстрация"	2	0.00117116589564912	0.00208
"демонстрировать"	3	0.00175674884347368	0.00343
"день"	23	0.0134684077999649	0.12584
"деньги"	1	0.000585582947824559	0.05124
"департамент"	1	0.000585582947824559	0.0032
"дерево"	1	0.000585582947824559	0.01719
"деревянный"	1	0.000585582947824559	0.00756
"держать"	2	0.00117116589564912	0.01965
"десяток"	1	0.000585582947824559	0.01057
"десять"	1	0.000585582947824559	0.01974
"деталь"	5	0.0029279147391228	0.00757
"детально"	1	0.000585582947824559	0.00065
"детеныш"	1	0.000585582947824559	0.0003
"детский"	6	0.00351349768694736	0.01618
"детство"	1	0.000585582947824559	0.01119
"дешевый"	1	0.000585582947824559	0.00601
"дешифровка"	3	0.00175674884347368	0.00007
"джип"	1	0.000585582947824559	0.00147
"диалог"	1	0.000585582947824559	0.00384
"диван"	1	0.000585582947824559	0.00601
"диверсия"	1	0.000585582947824559	0.00033
"дизайн"	1	0.000585582947824559	0.00206
"диковинный"	1	0.000585582947824559	0.00059
"динамик"	1	0.000585582947824559	0.00043
"динамика"	1	0.000585582947824559	0.00375
"диплом"	1	0.000585582947824559	0.00258
"дипломат"	3	0.00175674884347368	0.00191
"дипломатический"	1	0.000585582947824559	0.0017
"дискурсивный"	1	0.000585582947824559	0.00005
"дискуссия"	3	0.00175674884347368	0.00353
"дистанционный"	1	0.000585582947824559	0.00064
"дитя"	3	0.00175674884347368	0.00418
"длина"	2	0.00117116589564912	0.00677
"длинный"	5	0.0029279147391228	0.01701
"длительность"	1	0.000585582947824559	0.0008
"для"	80	0.0468466358259648	0.32293
"до"	15	0.00878374421736839	0.20619
"добавлять"	2	0.00117116589564912	0.00274
"добиваться"	2	0.00117116589564912	0.00294
"добродетель"	1	0.000585582947824559	0.00082
"добрый"	4	0.00234233179129824	0.01711
"доверчивый"	1	0.000585582947824559	0.00076
"доводить"	1	0.000585582947824559	0.00133
"доводиться"	1	0.000585582947824559	0.00076
"довольно"	5	0.0029279147391228	0.01802
"догадка"	1	0.000585582947824559	0.00155
"догадываться"	3	0.00175674884347368	0.00342
"догнать"	1	0.000585582947824559	0.00209
"дождаться"	1	0.000585582947824559	0.00416
"дожидаться"	5	0.0029279147391228	0.00265
"дозволять"	2	0.00117116589564912	0.00009
